datetime,date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status,,
2023-04-22 09:01:02,2023-04-22,9,19.25,12.42,0,3.9,4,2023,3.9,S,,
2023-04-22 10:01:02,2023-04-22,10,23.25,16.84,0,6.24,4,2023,6.24,S,,
2023-04-22 11:01:01,2023-04-22,11,22.45,17.75,0,8.44,4,2023,8.44,S,,
2023-04-22 12:01:02,2023-04-22,12,21.53,17.8,0,4.78,4,2023,4.78,S,,
2023-04-22 13:01:01,2023-04-22,13,17.79,17.68,0,3.32,4,2023,3.32,S,,
2023-04-22 14:01:01,2023-04-22,14,19.13,17.14,0.08,1.62,4,2023,1.54,S,,
2023-04-22 15:01:02,2023-04-22,15,18.02,13.55,0.87,0.46,4,2023,-0.41,D,,
2023-04-22 16:01:02,2023-04-22,16,15.1,8.03,4.96,0,4,2023,-4.96,D,,
2023-04-22 17:01:02,2023-04-22,17,12.02,2.69,5.53,0,4,2023,-5.53,D,,
2023-04-22 18:01:02,2023-04-22,18,10.25,0.84,9.53,0,4,2023,-9.53,D,,
2023-04-22 19:01:02,2023-04-22,19,11.13,0.01,10.12,0,4,2023,-10.12,D,,
2023-04-22 20:01:02,2023-04-22,20,10.37,0.01,10.27,0,4,2023,-10.27,D,,
2023-04-22 21:01:02,2023-04-22,21,8.6,0.01,9.89,0,4,2023,-9.89,D,,
2023-04-22 22:01:02,2023-04-22,22,5.86,0.01,7.34,0,4,2023,-7.34,D,,
2023-04-22 23:01:02,2023-04-22,23,7.86,0.01,7.55,0,4,2023,-7.55,D,,
2023-04-23 01:01:02,2023-04-23,1,5.53,0.01,6.56,0,4,2023,-6.56,D,,
2023-04-23 02:01:02,2023-04-23,2,5.98,0.01,6.45,0,4,2023,-6.45,D,,
2023-04-23 03:01:02,2023-04-23,3,5.33,0.01,6.19,0,4,2023,-6.19,D,,
2023-04-23 04:01:02,2023-04-23,4,5.57,0.01,6.22,0,4,2023,-6.22,D,,
2023-04-23 05:01:02,2023-04-23,5,7.79,0.01,6.54,0,4,2023,-6.54,D,,
2023-04-23 06:01:02,2023-04-23,6,5.07,0.01,6.35,0,4,2023,-6.35,D,,
2023-04-23 07:01:02,2023-04-23,7,7.22,2.17,5.15,0,4,2023,-5.15,D,,
2023-04-23 08:01:02,2023-04-23,8,8.68,6.81,1.6,0.2,4,2023,-1.4,D,,
2023-04-23 09:01:02,2023-04-23,9,18.74,11.85,0,3.66,4,2023,3.66,S,,
2023-04-23 10:01:02,2023-04-23,10,25.81,16.69,0,8.35,4,2023,8.35,S,,
2023-04-23 11:01:02,2023-04-23,11,32.31,18.74,0,11.42,4,2023,11.42,S,,
2023-04-23 12:01:02,2023-04-23,12,31.94,18.92,0,12.27,4,2023,12.27,S,,
2023-04-23 13:01:02,2023-04-23,13,28.95,18.29,0,11.23,4,2023,11.23,S,,
2023-04-23 14:01:01,2023-04-23,14,27.48,17.46,0,9.5,4,2023,9.5,S,,
2023-04-23 15:01:02,2023-04-23,15,16.92,13.89,0,5.95,4,2023,5.95,S,,
2023-04-23 16:01:02,2023-04-23,16,12.67,5.06,1.4,0.95,4,2023,-0.45,D,,
2023-04-23 17:01:02,2023-04-23,17,9.76,1.03,5.96,0,4,2023,-5.96,D,,
2023-04-23 19:01:02,2023-04-23,19,7.98,0.01,8.91,0,4,2023,-8.91,D,,
2023-04-23 20:01:02,2023-04-23,20,10.34,0.01,8.86,0,4,2023,-8.86,D,,
2023-04-23 21:01:02,2023-04-23,21,8.18,0.01,8.9,0,4,2023,-8.9,D,,
2023-04-23 22:01:02,2023-04-23,22,6.4,0.01,7.93,0,4,2023,-7.93,D,,
2023-04-23 23:01:02,2023-04-23,23,10.25,0.01,7.73,0,4,2023,-7.73,D,,
2023-04-24 01:01:02,2023-04-24,1,6.22,0.01,7.29,0,4,2023,-7.29,D,,
2023-04-24 02:01:02,2023-04-24,2,5.86,0.01,6.18,0,4,2023,-6.18,D,,
2023-04-24 03:01:02,2023-04-24,3,5.79,0.01,6.39,0,4,2023,-6.39,D,,
2023-04-24 04:01:02,2023-04-24,4,5.83,0.01,6.18,0,4,2023,-6.18,D,,
2023-04-24 05:01:02,2023-04-24,5,7.64,0.01,6.46,0,4,2023,-6.46,D,,
2023-04-24 06:01:02,2023-04-24,6,5.8,0.01,6.38,0,4,2023,-6.38,D,,
2023-04-24 07:01:02,2023-04-24,7,6.81,1.66,5.67,0,4,2023,-5.67,D,,
2023-04-24 08:01:02,2023-04-24,8,10.99,9.51,2.84,0.19,4,2023,-2.65,D,,
2023-04-24 09:01:02,2023-04-24,9,22.84,10.54,8.9,0.13,4,2023,-8.77,D,,
2023-04-24 10:01:02,2023-04-24,10,24.04,9.15,12.34,0,4,2023,-12.34,D,,
2023-04-24 11:01:02,2023-04-24,11,26.87,19.44,9.31,0,4,2023,-9.31,D,,
2023-04-24 12:01:02,2023-04-24,12,30.74,20.61,9.49,0,4,2023,-9.49,D,,
2023-04-24 13:01:02,2023-04-24,13,26.75,18.7,9.4,0,4,2023,-9.4,D,,
2023-04-24 14:01:01,2023-04-24,14,35.92,18.01,15.64,0,4,2023,-15.64,D,,
2023-04-24 15:01:02,2023-04-24,15,34.81,14.97,20.75,0,4,2023,-20.75,D,,
2023-04-24 16:01:02,2023-04-24,16,32.8,9.54,22.5,0,4,2023,-22.5,D,,
2023-04-24 17:01:02,2023-04-24,17,18.74,4.13,22.28,0,4,2023,-22.28,D,,
2023-04-24 18:01:02,2023-04-24,18,13.2,0.64,12.54,0,4,2023,-12.54,D,,
2023-04-24 19:01:02,2023-04-24,19,8.7,0.01,9.29,0,4,2023,-9.29,D,,
2023-04-24 20:01:02,2023-04-24,20,9.31,0.01,8.88,0,4,2023,-8.88,D,,
2023-04-24 21:01:02,2023-04-24,21,8.65,0.01,8.5,0,4,2023,-8.5,D,,
2023-04-24 22:01:02,2023-04-24,22,5.14,0.01,7.34,0,4,2023,-7.34,D,,
2023-04-24 23:01:02,2023-04-24,23,7.58,0.01,7.11,0,4,2023,-7.11,D,,
2023-04-25 01:01:02,2023-04-25,1,6.08,0.01,6.48,0,4,2023,-6.48,D,,
2023-04-25 02:01:02,2023-04-25,2,5.45,0.01,6.14,0,4,2023,-6.14,D,,
2023-04-25 03:01:02,2023-04-25,3,7.83,0.01,6.14,0,4,2023,-6.14,D,,
2023-04-25 04:01:02,2023-04-25,4,6.02,0.01,6.06,0,4,2023,-6.06,D,,
2023-04-25 05:01:02,2023-04-25,5,5.43,0.01,6.36,0,4,2023,-6.36,D,,
2023-04-25 07:01:02,2023-04-25,7,6.42,2.62,5.2,0,4,2023,-5.2,D,,
2023-04-25 08:01:02,2023-04-25,8,12.68,7.66,6.83,0,4,2023,-6.83,D,,
2023-04-25 09:01:02,2023-04-25,9,16.06,13.02,5.36,0,4,2023,-5.36,D,,
2023-04-25 10:01:02,2023-04-25,10,19.69,17.35,4.19,0,4,2023,-4.19,D,,
2023-04-25 11:01:02,2023-04-25,11,23.05,18.25,2.48,0.07,4,2023,-2.41,D,,
2023-04-25 12:01:02,2023-04-25,12,28.34,18.5,8.8,0,4,2023,-8.8,D,,
2023-04-25 13:01:02,2023-04-25,13,31.01,17.77,10.45,0,4,2023,-10.45,D,,
2023-04-25 14:01:02,2023-04-25,14,29.24,17.48,13.66,0,4,2023,-13.66,D,,
2023-04-25 15:01:02,2023-04-25,15,35.99,15.19,19.34,0,4,2023,-19.34,D,,
2023-04-25 16:01:02,2023-04-25,16,34.24,6.58,25.88,0,4,2023,-25.88,D,,
2023-04-25 17:01:02,2023-04-25,17,22.62,4.22,23.7,0,4,2023,-23.7,D,,
2023-04-25 18:01:02,2023-04-25,18,17.65,1.12,19.67,0,4,2023,-19.67,D,,
2023-04-25 19:01:02,2023-04-25,19,11.39,0.01,14.16,0,4,2023,-14.16,D,,
2023-04-25 20:01:02,2023-04-25,20,11.19,0.01,11.5,0,4,2023,-11.5,D,,
2023-04-25 21:01:02,2023-04-25,21,11.35,0.01,11.23,0,4,2023,-11.23,D,,
2023-04-25 22:01:02,2023-04-25,22,6.54,0.01,8.54,0,4,2023,-8.54,D,,
2023-04-25 23:01:02,2023-04-25,23,8.94,0.01,8.28,0,4,2023,-8.28,D,,
2023-04-26 01:01:02,2023-04-26,1,6.95,0.01,6.93,0,4,2023,-6.93,D,,
2023-04-26 02:01:02,2023-04-26,2,6.28,0.01,7.21,0,4,2023,-7.21,D,,
2023-04-26 03:01:02,2023-04-26,3,7.59,0.01,7.15,0,4,2023,-7.15,D,,
2023-04-26 04:01:02,2023-04-26,4,6.54,0.01,6.96,0,4,2023,-6.96,D,,
2023-04-26 05:01:02,2023-04-26,5,7.19,0.01,7.01,0,4,2023,-7.01,D,,
2023-04-26 06:01:02,2023-04-26,6,5.89,0.01,7.1,0,4,2023,-7.1,D,,
2023-04-26 07:01:02,2023-04-26,7,7.92,0.01,6.82,0,4,2023,-6.82,D,,
2023-04-26 08:01:02,2023-04-26,8,7.14,0.08,7.5,0,4,2023,-7.5,D,,
2023-04-26 09:01:02,2023-04-26,9,23.9,1.04,11.68,0,4,2023,-11.68,D,,
2023-04-26 10:01:02,2023-04-26,10,21.75,3.87,19.95,0,4,2023,-19.95,D,,
2023-04-26 11:01:02,2023-04-26,11,23.54,8.82,15.5,0,4,2023,-15.5,D,,
2023-04-26 12:01:02,2023-04-26,12,26.53,9.04,18.08,0,4,2023,-18.08,D,,
2023-04-26 13:01:02,2023-04-26,13,25.29,5.44,17.44,0,4,2023,-17.44,D,,
2023-04-26 14:01:02,2023-04-26,14,29.66,7.4,20.2,0,4,2023,-20.2,D,,
2023-04-26 15:01:02,2023-04-26,15,25.39,8.98,17.3,0,4,2023,-17.3,D,,
2023-04-26 16:01:03,2023-04-26,16,23.73,10.81,17.15,0,4,2023,-17.15,D,,
2023-04-26 17:01:02,2023-04-26,17,21.69,2.01,20.38,0,4,2023,-20.38,D,,
2023-04-26 18:01:02,2023-04-26,18,14.5,0.05,13.9,0,4,2023,-13.9,D,,
2023-04-26 19:01:02,2023-04-26,19,6.23,0.01,9.55,0,4,2023,-9.55,D,,
2023-04-26 20:01:02,2023-04-26,20,6.15,0.01,7.37,0,4,2023,-7.37,D,,
2023-04-26 21:01:02,2023-04-26,21,7.11,0.01,7.11,0,4,2023,-7.11,D,,
2023-04-26 22:01:02,2023-04-26,22,5.26,0.01,6.61,0,4,2023,-6.61,D,,
2023-04-26 23:01:02,2023-04-26,23,7.2,0.01,6.83,0,4,2023,-6.83,D,,
2023-04-27 01:01:02,2023-04-27,1,5.87,0.01,5.94,0,4,2023,-5.94,D,,
2023-04-27 02:01:02,2023-04-27,2,6.11,0.01,5.92,0,4,2023,-5.92,D,,
2023-04-27 03:01:02,2023-04-27,3,6.08,0.01,6.02,0,4,2023,-6.02,D,,
2023-04-27 04:01:02,2023-04-27,4,6.1,0.01,5.92,0,4,2023,-5.92,D,,
2023-04-27 05:01:02,2023-04-27,5,6.45,0.01,5.89,0,4,2023,-5.89,D,,
2023-04-27 06:01:02,2023-04-27,6,5.71,0.01,5.78,0,4,2023,-5.78,D,,
2023-04-27 07:01:02,2023-04-27,7,6.31,0.98,5.66,0,4,2023,-5.66,D,,
2023-04-27 08:01:02,2023-04-27,8,7.21,5.5,3.51,0,4,2023,-3.51,D,,
2023-04-27 09:01:02,2023-04-27,9,30.75,10.2,11.54,0.07,4,2023,-11.47,D,,
2023-04-27 10:01:02,2023-04-27,10,23.8,17.55,10.84,0,4,2023,-10.84,D,,
2023-04-27 11:01:01,2023-04-27,11,21.4,19.33,7.37,0.02,4,2023,-7.35,D,,
2023-04-27 12:01:02,2023-04-27,12,22.09,19.2,2.71,0.46,4,2023,-2.25,D,,
2023-04-27 13:01:02,2023-04-27,13,27.16,18.25,4.67,0.37,4,2023,-4.3,D,,
2023-04-27 14:01:02,2023-04-27,14,31.02,18.05,10.47,0,4,2023,-10.47,D,,
2023-04-27 15:01:02,2023-04-27,15,32.05,14.87,14.67,0,4,2023,-14.67,D,,
2023-04-27 16:01:03,2023-04-27,16,32.76,6.08,19.77,0,4,2023,-19.77,D,,
2023-04-27 17:01:02,2023-04-27,17,12.7,0.35,17.51,0,4,2023,-17.51,D,,
2023-04-27 18:01:02,2023-04-27,18,5.7,0.28,8.77,0,4,2023,-8.77,D,,
2023-04-27 19:01:02,2023-04-27,19,6.21,0.01,7.01,0,4,2023,-7.01,D,,
2023-04-27 20:01:02,2023-04-27,20,6.33,0.01,6.89,0,4,2023,-6.89,D,,
2023-04-27 21:01:02,2023-04-27,21,7.32,0.01,6.83,0,4,2023,-6.83,D,,
2023-04-27 22:01:02,2023-04-27,22,5.75,0.01,6.13,0,4,2023,-6.13,D,,
2023-04-27 23:01:02,2023-04-27,23,5.27,0.01,6.09,0,4,2023,-6.09,D,,
2023-04-28 01:01:02,2023-04-28,1,5.77,0.01,5.79,0,4,2023,-5.79,D,,
2023-04-28 02:01:02,2023-04-28,2,5.23,0.01,5.79,0,4,2023,-5.79,D,,
2023-04-28 03:01:02,2023-04-28,3,5.88,0.01,5.78,0,4,2023,-5.78,D,,
2023-04-28 04:01:02,2023-04-28,4,5.34,0.01,5.99,0,4,2023,-5.99,D,,
2023-04-28 05:01:02,2023-04-28,5,5.39,0.01,5.98,0,4,2023,-5.98,D,,
2023-04-28 06:01:02,2023-04-28,6,5.79,0.01,5.89,0,4,2023,-5.89,D,,
2023-04-28 07:01:02,2023-04-28,7,5.96,2.74,4.96,0,4,2023,-4.96,D,,
2023-04-28 08:01:02,2023-04-28,8,10.3,8.86,1.82,0.17,4,2023,-1.65,D,,
2023-04-28 09:01:02,2023-04-28,9,15.37,14.65,1.96,0.49,4,2023,-1.47,D,,
2023-04-28 10:01:02,2023-04-28,10,21.43,18,2.04,0.14,4,2023,-1.9,D,,
2023-04-28 11:01:02,2023-04-28,11,21.1,19.98,1.89,0,4,2023,-1.89,D,,
2023-04-28 12:01:02,2023-04-28,12,20.44,19.43,1.21,0.18,4,2023,-1.03,D,,
2023-04-28 13:01:02,2023-04-28,13,20.01,18.93,2.5,0,4,2023,-2.5,D,,
2023-04-28 14:01:02,2023-04-28,14,33.32,17.92,8.7,0,4,2023,-8.7,D,,
2023-04-28 15:01:02,2023-04-28,15,34.43,15.62,16.84,0,4,2023,-16.84,D,,
2023-04-28 16:01:02,2023-04-28,16,25.57,10.05,19.99,0,4,2023,-19.99,D,,
2023-04-28 17:01:02,2023-04-28,17,14.27,3.93,15.41,0,4,2023,-15.41,D,,
2023-04-28 18:01:02,2023-04-28,18,12.5,0.38,10.84,0,4,2023,-10.84,D,,
2023-04-28 19:01:02,2023-04-28,19,6.48,0.01,10.73,0,4,2023,-10.73,D,,
2023-04-28 20:01:02,2023-04-28,20,5.9,0.01,7.43,0,4,2023,-7.43,D,,
2023-04-28 21:01:02,2023-04-28,21,7.99,0.01,7.42,0,4,2023,-7.42,D,,
2023-04-28 22:01:02,2023-04-28,22,5.69,0.01,6.65,0,4,2023,-6.65,D,,
2023-04-28 23:01:02,2023-04-28,23,6.23,0.01,6.77,0,4,2023,-6.77,D,,
2023-04-29 01:01:02,2023-04-29,1,6.35,0.01,6.34,0,4,2023,-6.34,D,,
2023-04-29 02:01:02,2023-04-29,2,5.72,0.01,5.94,0,4,2023,-5.94,D,,
2023-04-29 03:01:02,2023-04-29,3,5.63,0.01,5.92,0,4,2023,-5.92,D,,
2023-04-29 04:01:03,2023-04-29,4,6.24,0.01,5.89,0,4,2023,-5.89,D,,
2023-04-29 05:01:02,2023-04-29,5,6.26,0.01,6.4,0,4,2023,-6.4,D,,
2023-04-29 06:01:02,2023-04-29,6,1.84,-0.02,6.42,0,4,2023,-6.42,D,,
2023-04-29 07:01:02,2023-04-29,7,4.89,2.7,4.89,0,4,2023,-4.89,D,,
2023-04-29 08:01:02,2023-04-29,8,12.18,8.59,0.81,0.82,4,2023,0.01,S,,
2023-04-29 09:01:02,2023-04-29,9,22.72,14.16,0,5.96,4,2023,5.96,S,,
2023-04-29 10:01:02,2023-04-29,10,31.59,18.57,0,10.7,4,2023,10.7,S,,
2023-04-29 11:01:02,2023-04-29,11,28.06,19.74,0,12.45,4,2023,12.45,S,,
2023-04-29 12:01:02,2023-04-29,12,20.52,19.86,0.28,3.66,4,2023,3.38,S,,
2023-04-29 13:01:02,2023-04-29,13,27.02,19.12,7.72,0.01,4,2023,-7.71,D,,
2023-04-29 14:01:01,2023-04-29,14,28.54,18.03,8.97,0,4,2023,-8.97,D,,
2023-04-29 15:01:02,2023-04-29,15,19.34,15.14,10.08,0,4,2023,-10.08,D,,
2023-04-29 16:01:02,2023-04-29,16,10.07,9.67,3.08,1.16,4,2023,-1.92,D,,
2023-04-29 17:01:02,2023-04-29,17,7.47,1.9,4.87,0,4,2023,-4.87,D,,
2023-04-29 18:01:02,2023-04-29,18,7.7,1.24,6.47,0,4,2023,-6.47,D,,
2023-04-29 19:01:02,2023-04-29,19,8.56,0.01,7.72,0,4,2023,-7.72,D,,
2023-04-29 20:01:02,2023-04-29,20,8.43,0.01,8.06,0,4,2023,-8.06,D,,
2023-04-29 21:01:02,2023-04-29,21,8.33,0.01,7.59,0,4,2023,-7.59,D,,
2023-04-29 22:01:02,2023-04-29,22,7.88,0.01,6.85,0,4,2023,-6.85,D,,
2023-04-29 23:01:02,2023-04-29,23,6.19,0.01,6.83,0,4,2023,-6.83,D,,
2023-04-30 01:01:02,2023-04-30,1,5.71,0.01,6.14,0,4,2023,-6.14,D,,
2023-04-30 02:01:02,2023-04-30,2,5.83,0.01,5.64,0,4,2023,-5.64,D,,
2023-04-30 03:01:02,2023-04-30,3,5.71,0.01,5.66,0,4,2023,-5.66,D,,
2023-04-30 04:01:02,2023-04-30,4,5.86,0.01,5.68,0,4,2023,-5.68,D,,
2023-04-30 05:01:03,2023-04-30,5,5.81,0.01,6.16,0,4,2023,-6.16,D,,
2023-04-30 06:01:02,2023-04-30,6,5.65,0.01,6.2,0,4,2023,-6.2,D,,
2023-04-30 07:01:02,2023-04-30,7,7.16,4.34,4.85,0,4,2023,-4.85,D,,
2023-04-30 08:01:02,2023-04-30,8,12.39,8.88,0.26,0.87,4,2023,0.61,S,,
2023-04-30 09:01:02,2023-04-30,9,23.67,6.73,7.32,2.22,4,2023,-5.1,D,,
2023-04-30 10:01:02,2023-04-30,10,25.96,18.39,10.56,0,4,2023,-10.56,D,,
2023-04-30 11:01:02,2023-04-30,11,23.08,20.08,5.42,0,4,2023,-5.42,D,,
2023-04-30 12:01:02,2023-04-30,12,35.46,20.88,1.27,3.71,4,2023,2.44,S,,
2023-04-30 13:01:02,2023-04-30,13,32.95,20.74,0,12.54,4,2023,12.54,S,,
2023-04-30 14:01:02,2023-04-30,14,27.31,18.62,0,10.71,4,2023,10.71,S,,
2023-04-30 15:01:02,2023-04-30,15,7.92,4.09,0.51,6.9,4,2023,6.39,S,,
2023-04-30 16:01:02,2023-04-30,16,7.3,1.4,3.39,0.69,4,2023,-2.7,D,,
2023-04-30 17:01:02,2023-04-30,17,7.43,0.01,5.7,0,4,2023,-5.7,D,,
2023-04-30 18:01:02,2023-04-30,18,7.47,0.01,6.15,0,4,2023,-6.15,D,,
2023-04-30 19:01:02,2023-04-30,19,6.09,0.01,6.34,0,4,2023,-6.34,D,,
2023-04-30 20:01:02,2023-04-30,20,7.39,0.01,6.28,0,4,2023,-6.28,D,,
2023-04-30 21:01:02,2023-04-30,21,5.59,0.01,6.34,0,4,2023,-6.34,D,,
2023-04-30 22:01:02,2023-04-30,22,6.14,0.01,5.94,0,4,2023,-5.94,D,,
2023-04-30 23:01:02,2023-04-30,23,7.46,0.01,5.95,0,4,2023,-5.95,D,,
2023-05-01 01:01:02,2023-05-01,1,5.18,0.01,5.64,0,5,2023,-5.64,D,,
2023-05-01 02:01:02,2023-05-01,2,5.3,0.01,5.52,0,5,2023,-5.52,D,,
2023-05-01 03:01:02,2023-05-01,3,5.43,0.01,5.54,0,5,2023,-5.54,D,,
2023-05-01 04:01:02,2023-05-01,4,5.81,0.01,5.66,0,5,2023,-5.66,D,,
2023-05-01 05:01:02,2023-05-01,5,5.83,0.01,5.7,0,5,2023,-5.7,D,,
2023-05-01 06:01:02,2023-05-01,6,5.16,0.01,5.56,0,5,2023,-5.56,D,,
2023-05-01 07:01:02,2023-05-01,7,5.58,1.71,5.11,0,5,2023,-5.11,D,,
2023-05-01 08:01:02,2023-05-01,8,12.21,9.42,1.33,0.74,5,2023,-0.59,D,,
2023-05-01 09:01:02,2023-05-01,9,17.61,14.76,3,0.25,5,2023,-2.75,D,,
2023-05-01 10:01:02,2023-05-01,10,28.94,18.19,9.7,0,5,2023,-9.7,D,,
2023-05-01 11:01:02,2023-05-01,11,31.87,19.22,13.68,0,5,2023,-13.68,D,,
2023-05-01 12:01:02,2023-05-01,12,32.95,13.74,12.54,0,5,2023,-12.54,D,,
2023-05-01 13:01:02,2023-05-01,13,29.19,19.41,12.3,0,5,2023,-12.3,D,,
2023-05-01 14:01:02,2023-05-01,14,36.34,18.42,13.38,0,5,2023,-13.38,D,,
2023-05-01 15:01:02,2023-05-01,15,37.6,15.96,19.17,0,5,2023,-19.17,D,,
2023-05-01 16:01:02,2023-05-01,16,30.07,10.31,20.29,0,5,2023,-20.29,D,,
2023-05-01 17:01:02,2023-05-01,17,18.87,1.81,17.49,0,5,2023,-17.49,D,,
2023-05-01 18:01:02,2023-05-01,18,17.28,1.16,15.92,0,5,2023,-15.92,D,,
2023-05-01 19:01:02,2023-05-01,19,10.89,0.01,13.28,0,5,2023,-13.28,D,,
2023-05-01 20:01:02,2023-05-01,20,12.01,0.01,11,0,5,2023,-11,D,,
2023-05-01 21:01:02,2023-05-01,21,9,0.01,8.78,0,5,2023,-8.78,D,,
2023-05-01 22:01:02,2023-05-01,22,6.2,0.01,7.27,0,5,2023,-7.27,D,,
2023-05-01 23:01:02,2023-05-01,23,5.8,0.01,7.03,0,5,2023,-7.03,D,,
2023-05-02 01:01:02,2023-05-02,1,5.74,0.01,6.42,0,5,2023,-6.42,D,,
2023-05-02 02:01:02,2023-05-02,2,5.87,0.01,6.02,0,5,2023,-6.02,D,,
2023-05-02 03:01:02,2023-05-02,3,5.87,0.01,6.06,0,5,2023,-6.06,D,,
2023-05-02 04:01:02,2023-05-02,4,5.86,0.01,6.1,0,5,2023,-6.1,D,,
2023-05-02 05:01:03,2023-05-02,5,5.82,0.01,6.42,0,5,2023,-6.42,D,,
2023-05-02 07:01:02,2023-05-02,7,5.93,3.08,4.85,0,5,2023,-4.85,D,,
2023-05-02 08:01:02,2023-05-02,8,10.83,8.7,1.78,0.23,5,2023,-1.55,D,,
2023-05-02 09:01:02,2023-05-02,9,23.49,14.71,4.44,0.77,5,2023,-3.67,D,,
2023-05-02 10:01:02,2023-05-02,10,23.31,12,8.43,0,5,2023,-8.43,D,,
2023-05-02 11:01:02,2023-05-02,11,20.42,19.63,2.5,0,5,2023,-2.5,D,,
2023-05-02 12:01:02,2023-05-02,12,26.65,19.73,4.99,0,5,2023,-4.99,D,,
2023-05-02 13:01:02,2023-05-02,13,22.82,16.7,5.44,0,5,2023,-5.44,D,,
2023-05-02 14:01:02,2023-05-02,14,30.47,18.22,8.67,0,5,2023,-8.67,D,,
2023-05-02 15:01:02,2023-05-02,15,31.11,15.71,13.47,0,5,2023,-13.47,D,,
2023-05-02 16:01:02,2023-05-02,16,18.4,10.01,13.37,0,5,2023,-13.37,D,,
2023-05-02 17:01:02,2023-05-02,17,20.15,3.89,12.66,0,5,2023,-12.66,D,,
2023-05-02 18:01:02,2023-05-02,18,15.3,0.43,15.5,0,5,2023,-15.5,D,,
2023-05-02 19:01:02,2023-05-02,19,15.64,0.01,14.9,0,5,2023,-14.9,D,,
2023-05-02 20:01:02,2023-05-02,20,15.06,0.01,14.55,0,5,2023,-14.55,D,,
2023-05-02 21:01:02,2023-05-02,21,6.28,0.01,10.25,0,5,2023,-10.25,D,,
2023-05-02 22:01:02,2023-05-02,22,6.38,0.01,6.83,0,5,2023,-6.83,D,,
2023-05-02 23:01:02,2023-05-02,23,7.62,0.01,7.19,0,5,2023,-7.19,D,,
2023-05-03 01:01:02,2023-05-03,1,5.8,0.01,6.57,0,5,2023,-6.57,D,,
2023-05-03 02:01:02,2023-05-03,2,5.45,0.01,6.02,0,5,2023,-6.02,D,,
2023-05-03 03:01:02,2023-05-03,3,6.07,0.01,5.97,0,5,2023,-5.97,D,,
2023-05-03 04:01:02,2023-05-03,4,5.53,0.01,6,0,5,2023,-6,D,,
2023-05-03 05:01:02,2023-05-03,5,5.54,0.01,6.34,0,5,2023,-6.34,D,,
2023-05-03 06:01:02,2023-05-03,6,5.14,0.01,6.25,0,5,2023,-6.25,D,,
2023-05-03 07:01:02,2023-05-03,7,7.25,0.84,5.77,0,5,2023,-5.77,D,,
2023-05-03 08:01:02,2023-05-03,8,6.31,3.29,4.56,0,5,2023,-4.56,D,,
2023-05-03 09:01:02,2023-05-03,9,17.12,16.9,5.33,0.06,5,2023,-5.27,D,,
2023-05-03 10:01:03,2023-05-03,10,26.64,22.05,0.64,1.7,5,2023,1.06,S,,
2023-05-03 11:01:02,2023-05-03,11,27.09,16.23,1.47,1.68,5,2023,0.21,S,,
2023-05-03 12:01:02,2023-05-03,12,23.9,19.7,9.75,0.23,5,2023,-9.52,D,,
2023-05-03 13:01:02,2023-05-03,13,20.81,19.33,0.75,1.87,5,2023,1.12,S,,
2023-05-03 14:01:02,2023-05-03,14,30.1,18.33,3.72,0.47,5,2023,-3.25,D,,
2023-05-03 15:01:02,2023-05-03,15,19.15,15.68,9.26,0,5,2023,-9.26,D,,
2023-05-03 16:01:02,2023-05-03,16,19.1,10.26,6.03,0,5,2023,-6.03,D,,
2023-05-03 17:01:02,2023-05-03,17,17.76,3.42,11.3,0,5,2023,-11.3,D,,
2023-05-03 18:01:02,2023-05-03,18,11.04,0.7,11.94,0,5,2023,-11.94,D,,
2023-05-03 19:01:02,2023-05-03,19,12.57,0.01,10.51,0,5,2023,-10.51,D,,
2023-05-03 20:01:02,2023-05-03,20,12.2,0.01,14.28,0,5,2023,-14.28,D,,
2023-05-03 21:01:02,2023-05-03,21,12.07,0.01,13.8,0,5,2023,-13.8,D,,
2023-05-03 22:01:02,2023-05-03,22,8.16,0.01,12.42,0,5,2023,-12.42,D,,
2023-05-03 23:01:02,2023-05-03,23,10.53,0.01,9.39,0,5,2023,-9.39,D,,
2023-05-04 01:01:02,2023-05-04,1,5.91,0.01,7.02,0,5,2023,-7.02,D,,
2023-05-04 02:01:02,2023-05-04,2,7.64,0.01,5.92,0,5,2023,-5.92,D,,
2023-05-04 03:01:02,2023-05-04,3,6.19,0.01,5.97,0,5,2023,-5.97,D,,
2023-05-04 04:01:02,2023-05-04,4,5.88,0.01,5.89,0,5,2023,-5.89,D,,
2023-05-04 05:01:02,2023-05-04,5,5.82,0.01,6.19,0,5,2023,-6.19,D,,
2023-05-04 06:01:02,2023-05-04,6,5.5,0.03,6.19,0,5,2023,-6.19,D,,
2023-05-04 07:01:02,2023-05-04,7,5.67,3.13,4.51,0,5,2023,-4.51,D,,
2023-05-04 08:01:02,2023-05-04,8,11.3,8.36,1.06,0.66,5,2023,-0.4,D,,
2023-05-04 09:01:02,2023-05-04,9,23.18,14.47,0,5.21,5,2023,5.21,S,,
2023-05-04 10:01:02,2023-05-04,10,30.6,18.15,0,10.46,5,2023,10.46,S,,
2023-05-04 11:01:02,2023-05-04,11,27.46,18.32,0,11.49,5,2023,11.49,S,,
2023-05-04 12:01:02,2023-05-04,12,29.67,19.43,0,10.76,5,2023,10.76,S,,
2023-05-04 13:01:02,2023-05-04,13,27.7,17.84,0,10.16,5,2023,10.16,S,,
